name_"net_turnover"_"net_income"
"SIA ""RIMI LATVIA"""_928854354.8571428_35147864.0
"SIA ""RIMI BALTIC"""_17603232.714285713_608355.4285714285
"SIA ""RIMIDALV"""_379837.25_53706.75
"SIA ""RIMIRS"""_86419.0_32341.0
"SIA ""VECKRIMI"""_105513.0_16809.5
"Sabiedrība ar ierobežotu atbildību ""PRIMI KIDS"""_37997.0_14208.0
"Sabiedrība ar ierobežotu atbildību ""Priminvest"""_378242.0_12828.181818181818
"SIA ""Primitivo"""_4559.4_2447.2
"SIA ""RIMINI"""_19418.0_1732.0
"SIA ""RiMinni"""_14562.0_633.0
"SIA ""FOTO STUDIO PRIMITIVO"""_0.0_0.0
"SIA ""MARIMIS"""_35.0_-123.3076923076923
"SIA ""RIMITS"""_6290.538461538462_-139.3846153846154
"SIA ""Strimix"""_1343.6666666666667_-456.3333333333333
"SIA ""RIMIS UN KO"""_0.0_-1580.0
"Sabiedrība ar ierobežotu atbildību ""Trimix Group"""_337.5_-1874.0
"Sabiedrība ar ierobežotu atbildību ""Primitives"""_32851.4_-2417.0
"Sabiedrība ar ierobežotu atbildību ""Grimis"""_78634.0_-3140.0
"Sabiedrība ar ierobežotu atbildību ""KRIMI MEDIA"""_50935.6_-5459.8
